,TradingDate,TradingOpen,TradingClose,TradingHigh,TradingLow,TradingVolume,TradingMarketCap,OverallSentiment,CoinID
0,2013-04-29 23:59:59,134.44400024414062,144.5399932861328,147.48800659179688,134.0,0.0,1603768864.5,-1,435
1,2013-04-30 23:59:59,144.0,139.0,146.92999267578125,134.0500030517578,0.0,1542813125.0,1,435
2,2013-05-01 23:59:59,139.0,116.98999786376952,139.88999938964844,107.72000122070312,0.0,1298954593.75,-1,435
3,2013-05-02 23:59:59,116.37999725341795,105.20999908447266,125.5999984741211,92.28189849853516,0.0,1168517495.25,0,435
4,2013-05-03 23:59:59,106.25,97.75,108.12799835205078,79.0999984741211,0.0,1085995168.75,-1,435
5,2013-05-04 23:59:59,98.0999984741211,112.5,115.0,92.5,0.0,1250316562.5,0,435
6,2013-05-05 23:59:59,112.9000015258789,115.91000366210938,118.8000030517578,107.14299774169922,0.0,1288693175.5,0,435
7,2013-05-06 23:59:59,115.9800033569336,112.3000030517578,124.66300201416016,106.63999938964844,0.0,1249023060.0,0,435
8,2013-05-07 23:59:59,112.25,111.5,113.44400024414062,97.6999969482422,0.0,1240593600.0,1,435
9,2013-05-08 23:59:59,109.5999984741211,113.56600189208984,115.77999877929688,109.5999984741211,0.0,1264049202.15,0,435
10,2013-05-09 23:59:59,113.1999969482422,112.66999816894533,113.45999908447266,109.26000213623048,0.0,1254535382.0,-1,435
11,2013-05-10 23:59:59,112.79900360107422,117.1999969482422,122.0,111.5510025024414,0.0,1305479080.0,-1,435
12,2013-05-11 23:59:59,117.6999969482422,115.24299621582033,118.6790008544922,113.01000213623048,0.0,1284207489.42,0,435
13,2013-05-12 23:59:59,115.63999938964844,115.0,117.4489974975586,113.43499755859376,0.0,1281982625.0,-1,435
14,2013-05-13 23:59:59,114.81999969482422,117.9800033569336,118.6989974975586,114.5,0.0,1315710010.5,0,435
15,2013-05-14 23:59:59,117.9800033569336,111.5,119.8000030517578,110.25,0.0,1243874487.5,0,435
16,2013-05-15 23:59:59,111.4000015258789,114.22000122070312,115.80999755859376,103.5,0.0,1274623812.5,1,435
17,2013-05-16 23:59:59,114.22000122070312,118.76000213623048,118.76000213623048,112.1999969482422,0.0,1325726787.0,-1,435
18,2013-05-17 23:59:59,118.20999908447266,123.01499938964844,125.3000030517578,116.5709991455078,0.0,1373723881.88,1,435
19,2013-05-18 23:59:59,123.5,123.4980010986328,125.25,122.3000030517578,0.0,1379574545.85,0,435
20,2013-05-19 23:59:59,123.21099853515624,121.98999786376952,124.5,119.5709991455078,0.0,1363204702.75,0,435
21,2013-05-20 23:59:59,122.5,122.0,123.62100219726562,120.12000274658205,0.0,1363709900.0,1,435
22,2013-05-21 23:59:59,122.0199966430664,122.87999725341795,123.0,121.20999908447266,0.0,1374013440.0,-1,435
23,2013-05-22 23:59:59,122.88999938964844,123.88899993896484,124.0009994506836,122.0,0.0,1385778992.85,1,435
24,2013-05-23 23:59:59,123.8000030517578,126.6999969482422,126.93399810791016,123.0999984741211,0.0,1417769832.5,-1,435
25,2013-05-24 23:59:59,126.3000030517578,133.1999969482422,133.85000610351562,125.71900177001952,0.0,1491070770.0,0,435
26,2013-05-25 23:59:59,133.10000610351562,131.97999572753906,133.218994140625,128.89999389648438,0.0,1477958233.0,-1,435
27,2013-05-26 23:59:59,131.98599243164062,133.47999572753906,136.0,130.61500549316406,0.0,1495293015.0,-1,435
28,2013-05-27 23:59:59,133.5,129.7449951171875,135.46499633789062,124.6999969482422,0.0,1454029509.62,-1,435
29,2013-05-28 23:59:59,129.77000427246094,129.0,130.5800018310547,125.5999984741211,0.0,1446189975.0,1,435
30,2013-05-29 23:59:59,129.0,132.3000030517578,132.58999633789062,127.66200256347656,0.0,1483734577.5,1,435
31,2013-05-30 23:59:59,132.25,128.7989959716797,132.25,127.0,0.0,1445053940.55,-1,435
32,2013-05-31 23:59:59,128.7989959716797,129.0,129.89999389648438,126.4000015258789,0.0,1447870200.0,0,435
33,2013-06-01 23:59:59,128.81500244140625,129.3000030517578,129.77999877929688,127.1989974975586,0.0,1451916165.0,1,435
34,2013-06-02 23:59:59,129.3000030517578,122.29199981689452,129.39999389648438,115.0500030517578,0.0,1373837499.9,-1,435
35,2013-06-03 23:59:59,122.5,122.22200012207033,122.5,116.0,0.0,1373708057.9,0,435
36,2013-06-04 23:59:59,120.73699951171876,121.41999816894533,123.83999633789062,119.0999984741211,0.0,1365337545.0,1,435
37,2013-06-05 23:59:59,121.4000015258789,121.6500015258789,123.46900177001952,119.89900207519533,0.0,1368486468.75,-1,435
38,2013-06-06 23:59:59,121.9000015258789,118.0,123.0999984741211,117.25,0.0,1327960200.0,1,435
39,2013-06-07 23:59:59,118.97000122070312,111.5,119.0,106.41999816894533,0.0,1255258637.5,-1,435
40,2013-06-08 23:59:59,111.0,108.3000030517578,111.41500091552734,107.3000030517578,0.0,1219717920.0,0,435
41,2013-06-09 23:59:59,107.89199829101562,100.0,108.98999786376952,88.5,0.0,1126642500.0,0,435
42,2013-06-10 23:59:59,100.43699645996094,106.3499984741211,110.10099792480467,95.0019989013672,0.0,1198638945.0,1,435
43,2013-06-11 23:59:59,106.3499984741211,108.9000015258789,109.5999984741211,104.0,0.0,1227874725.0,-1,435
44,2013-06-12 23:59:59,109.0,108.1500015258789,111.78700256347656,106.73400115966795,0.0,1219969852.5,0,435
45,2013-06-13 23:59:59,108.7760009765625,104.0,110.3000030517578,100.52999877929688,0.0,1173637400.0,-1,435
46,2013-06-14 23:59:59,103.9489974975586,99.97889709472656,104.6999969482422,98.0,0.0,1128709292.08,1,435
47,2013-06-15 23:59:59,100.0,99.98809814453124,103.6999969482422,98.0,0.0,1129245603.78,-1,435
48,2013-06-16 23:59:59,99.8000030517578,99.51000213623048,101.5999984741211,98.94660186767578,0.0,1124306271.75,0,435
49,2013-06-17 23:59:59,99.9000015258789,101.6999969482422,102.20999908447266,99.0,0.0,1149418485.0,0,435
50,2013-06-18 23:59:59,101.9499969482422,107.4000015258789,111.11100006103516,101.03299713134766,0.0,1214216070.0,-1,435
51,2013-06-19 23:59:59,107.0500030517578,108.25,110.2249984741211,105.75499725341795,0.0,1224193837.5,0,435
52,2013-06-20 23:59:59,108.2509994506836,110.1500015258789,114.3000030517578,107.5,0.0,1246104920.0,1,435
53,2013-06-21 23:59:59,111.29000091552734,109.5,114.98999786376952,107.68499755859376,0.0,1239214237.5,1,435
54,2013-06-22 23:59:59,109.5,108.3000030517578,109.95600128173828,107.51399993896484,0.0,1226110327.5,-1,435
55,2013-06-23 23:59:59,108.1999969482422,107.5999984741211,108.8000030517578,106.23400115966795,0.0,1218626490.0,-1,435
56,2013-06-24 23:59:59,107.9000015258789,102.73699951171876,108.33399963378906,100.9800033569336,0.0,1163935725.67,1,435
57,2013-06-25 23:59:59,102.08999633789062,103.9499969482422,106.47000122070312,101.01000213623048,0.0,1178086140.0,1,435
58,2013-06-26 23:59:59,103.3290023803711,104.0,105.48899841308594,102.79199981689452,0.0,1179105200.0,0,435
59,2013-06-27 23:59:59,104.0,101.43699645996094,104.0,101.0999984741211,0.0,1150468022.9,-1,435
60,2013-06-28 23:59:59,101.73699951171876,94.64920043945312,101.73699951171876,92.33300018310548,0.0,1073887456.97,1,435
61,2013-06-29 23:59:59,94.66000366210938,94.99400329589844,99.98999786376952,93.0,0.0,1078198523.95,0,435
62,2013-06-30 23:59:59,94.9990005493164,96.61399841308594,98.12229919433594,94.22229766845705,0.0,1096957771.35,1,435
63,2013-07-01 23:59:59,97.51000213623048,88.05000305175781,97.66490173339844,86.29720306396484,0.0,1000065296.25,1,435
64,2013-07-02 23:59:59,88.05000305175781,90.13400268554688,92.3000030517578,87.51000213623047,0.0,1024082227.85,1,435
65,2013-07-03 23:59:59,90.40499877929688,77.52999877929688,90.981201171875,76.97920227050781,0.0,881233115.5,0,435
66,2013-07-04 23:59:59,78.88999938964844,80.52580261230469,83.1050033569336,72.0,0.0,915618608.9,1,435
67,2013-07-05 23:59:59,79.98999786376953,68.43099975585938,80.0,65.5260009765625,0.0,778411178.875,1,435
68,2013-07-06 23:59:59,68.50499725341797,70.27729797363281,75.0,66.81999969482422,0.0,799741618.54,-1,435
69,2013-07-07 23:59:59,68.7490005493164,74.56109619140625,74.56109619140625,66.62000274658203,0.0,848838978.923,0,435
70,2013-07-08 23:59:59,76.5,76.51599884033203,80.0,72.5999984741211,0.0,871457940.1,0,435
71,2013-07-09 23:59:59,76.0,76.69400024414062,78.30000305175781,72.5199966430664,0.0,873841849.25,1,435
72,2013-07-10 23:59:59,76.72000122070312,86.76000213623047,87.0,76.19999694824219,0.0,988957719.0,0,435
73,2013-07-11 23:59:59,88.0,88.9800033569336,90.27999877929688,85.07990264892578,0.0,1014650062.5,1,435
74,2013-07-12 23:59:59,88.97899627685547,93.59490203857422,104.0,88.16600036621094,0.0,1067634684.43,0,435
75,2013-07-13 23:59:59,93.98989868164062,98.13390350341795,98.25,88.06220245361328,0.0,1119796119.51,1,435
76,2013-07-14 23:59:59,98.6999969482422,94.69129943847656,98.6999969482422,92.86000061035156,0.0,1080917760.48,-1,435
77,2013-07-15 23:59:59,93.6050033569336,98.40019989013672,101.9000015258789,93.11000061035156,0.0,1123658943.86,0,435
78,2013-07-16 23:59:59,98.89029693603516,97.45079803466795,99.86229705810548,96.1416015625,0.0,1113217032.45,-1,435
79,2013-07-17 23:59:59,96.70999908447266,98.5,99.97000122070312,96.18000030517578,0.0,1125658000.0,1,435
80,2013-07-18 23:59:59,98.5,90.58000183105467,98.8000030517578,86.19999694824219,0.0,1035512824.5,0,435
81,2013-07-19 23:59:59,90.06890106201172,92.16999816894533,95.20010375976562,87.80000305175781,0.0,1054083771.0,0,435
82,2013-07-20 23:59:59,92.0,89.39009857177734,93.0999984741211,89.27110290527344,0.0,1022707664.6,1,435
83,2013-07-21 23:59:59,89.82140350341797,90.7573013305664,91.9499969482422,88.0,0.0,1038798980.07,-1,435
84,2013-07-22 23:59:59,91.9980010986328,91.61000061035156,91.9980010986328,90.07540130615234,0.0,1048939080.5,0,435
85,2013-07-23 23:59:59,91.5999984741211,95.55850219726562,96.81929779052734,91.5999984741211,0.0,1094484057.67,1,435
86,2013-07-24 23:59:59,95.55850219726562,94.51000213623048,95.98999786376952,93.0,0.0,1082848325.0,1,435
87,2013-07-25 23:59:59,94.50499725341795,96.9000015258789,97.33000183105467,93.8656997680664,0.0,1110587857.5,1,435
88,2013-07-26 23:59:59,96.9499969482422,96.02020263671876,97.46910095214844,96.0,0.0,1100902799.57,1,435
89,2013-07-27 23:59:59,96.02010345458984,94.11599731445312,96.99500274658205,93.0,0.0,1079491696.8,0,435
90,2013-07-28 23:59:59,94.4000015258789,99.75599670410156,100.5770034790039,94.0,0.0,1144602837.9,-1,435
91,2013-07-29 23:59:59,98.5999984741211,101.1999969482422,102.5,98.45500183105467,0.0,1161619140.0,0,435
92,2013-07-30 23:59:59,101.48899841308594,107.98999786376952,107.98999786376952,100.47000122070312,0.0,1240092366.0,1,435
93,2013-07-31 23:59:59,107.9499969482422,106.08999633789062,111.34400177001952,103.87999725341795,0.0,1218777833.5,1,435
94,2013-08-01 23:59:59,106.21299743652344,104.0,108.0,103.01100158691406,0.0,1195225200.0,-1,435
95,2013-08-02 23:59:59,104.8560028076172,104.5009994506836,108.0,101.21099853515624,0.0,1201487184.88,-1,435
96,2013-08-03 23:59:59,104.5009994506836,104.00499725341795,105.77999877929688,102.0019989013672,0.0,1196226508.12,1,435
97,2013-08-04 23:59:59,104.9499969482422,105.1439971923828,105.9499969482422,103.52300262451172,0.0,1209797378.4,0,435
98,2013-08-05 23:59:59,105.12000274658205,106.22000122070312,107.7699966430664,105.0,0.0,1222677176.0,0,435
99,2013-08-06 23:59:59,106.72000122070312,106.75,107.38200378417967,105.55699920654295,0.0,1229098150.0,0,435
100,2013-08-07 23:59:59,106.75,106.75,106.75,106.75,0.0,1229098150.0,1,435
101,2013-08-08 23:59:59,106.75,103.0,106.75,101.26000213623048,0.0,1187105900.0,-1,435
102,2013-08-09 23:59:59,103.06999969482422,102.8000030517578,105.75,101.93499755859376,0.0,1185307130.0,0,435
103,2013-08-10 23:59:59,102.8000030517578,103.0,103.9000015258789,102.41000366210938,0.0,1188153925.0,-1,435
104,2013-08-11 23:59:59,103.0,105.0,105.19000244140624,102.75499725341795,0.0,1211789250.0,0,435
105,2013-08-12 23:59:59,105.0,106.63600158691406,108.0,103.5,0.0,1231248580.9,1,435
106,2013-08-13 23:59:59,106.98999786376952,109.0,109.3499984741211,104.6500015258789,0.0,1259042650.0,1,435
107,2013-08-14 23:59:59,109.55500030517578,112.56199645996094,114.99500274658205,108.0009994506836,0.0,1300656724.05,1,435
108,2013-08-15 23:59:59,112.56199645996094,109.98999786376952,113.24500274658205,109.0,0.0,1271404657.25,1,435
109,2013-08-16 23:59:59,109.99500274658205,108.99400329589844,112.3000030517578,108.51699829101562,0.0,1260352119.0,0,435
